-4723, -1400, -503, -874, 94, -2715
-4837, -1443, -521, -1065, 85, -3523
-4916, -1491, -536, -932, -110, -4318
-4980, -1555, -560, -570, -551, -5166
-4990, -1592, -580, -258, -875, -6076
-4919, -1573, -604, -602, -1151, -7319
-4771, -1544, -638, -1690, -1174, -8142
-4493, -1529, -680, -2741, -866, -9077
-4097, -1468, -715, -3717, -183, -10530
-3716, -1381, -753, -5178, 772, -11418
-3340, -1355, -811, -6578, 1125, -10991
-2955, -1372, -881, -7243, 1360, -10623
-2642, -1412, -1012, -8282, 1505, -9563
-2356, -1554, -1251, -10070, 1487, -8151
-2015, -1873, -1590, -11084, 1600, -8467
-1704, -2185, -1948, -9937, 2594, -9386
-1435, -2407, -2270, -9645, 3804, -8909
-1202, -2593, -2559, -9662, 4600, -8716
-1006, -2741, -2805, -10094, 6128, -8584
-872, -2892, -3026, -10129, 7349, -8269
-767, -3014, -3213, -9128, 7795, -7767
-714, -3057, -3340, -8588, 8782, -7649
-646, -3090, -3471, -8610, 8950, -7170
-560, -3155, -3574, -8010, 9254, -6315
-524, -3144, -3648, -7504, 9271, -5546
-480, -3116, -3725, -8169, 9123, -4920
-411, -3101, -3787, -7966, 9231, -4220
-413, -2999, -3825, -7652, 8819, -3223
-445, -2920, -3866, -7831, 7174, -3014
-409, -2864, -3901, -8738, 5692, -3698
-365, -2773, -3912, -8784, 5291, -2845
-400, -2655, -3884, -7875, 4421, -1602
-436, -2492, -3900, -8296, 2985, -1466
-389, -2275, -3990, -9747, 3279, -655
-351, -2122, -4106, -10795, 4570, 663
-319, -2152, -4221, -9277, 5600, 1549
-290, -2196, -4270, -5686, 6519, 1539
-302, -1920, -3949, -6200, 6999, 87
-479, -1936, -2966, -6742, 7387, -2466
-569, -1800, -3084, 32, -2047, -704
-95, -1632, -3335, 1977, -6300, 618
341, -1483, -3849, 633, -284, 48
569, -1319, -4098, -526, 2502, -465
645, -1200, -4053, 573, 1914, -489
772, -1030, -3981, 1846, -692, -83
988, -920, -4054, 440, -899, 56
1110, -914, -4154, 184, 151, -116
1156, -932, -4180, 502, 196, -275
1205, -951, -4179, 726, -254, -389
1270, -917, -4188, 387, -381, -499
1324, -880, -4221, 319, -419, -334
1362, -849, -4259, 376, -436, -176
1390, -819, -4296, 241, -352, -225
1401, -788, -4340, 298, -469, -243
1433, -771, -4391, 286, -496, -206
1449, -759, -4428, 203, -150, -209
1460, -762, -4457, 157, -149, -235
1486, -774, -4469, 133, -105, -288
1501, -778, -4465, 131, 126, -207
1496, -782, -4458, 82, 114, -106
1495, -788, -4457, 220, 87, -17
1498, -785, -4448, 261, 97, 70
1506, -784, -4433, 258, 128, 178
1513, -774, -4419, 216, 67, 195
1518, -768, -4412, 167, -20, 111
1528, -758, -4411, 180, -58, 17
1526, -745, -4416, 119, -132, -25
1534, -734, -4428, 43, -154, -34
1534, -727, -4438, -46, -37, 12
1538, -732, -4438, -138, -30, 87
1533, -749, -4442, -44, -89, 130
1527, -768, -4442, 143, -142, 145
1514, -766, -4439, 112, -149, 189
1507, -763, -4444, 26, -162, 234
1505, -774, -4453, 56, -171, 238
1607, -727, -4577, -932, 1569, -458
1584, -743, -4496, -1195, 1244, -620
1563, -766, -4404, -1170, 759, -825
1544, -760, -4330, -754, 58, -827
1524, -727, -4298, -741, -499, -778
1519, -727, -4309, -406, -709, -669
1517, -701, -4330, 92, -566, -558
1515, -654, -4345, 44, -390, -360
1502, -632, -4361, -6, -373, -165
1489, -608, -4379, 183, -544, -56
1489, -588, -4405, 115, -597, -30
1499, -577, -4423, 55, -519, -41
1511, -564, -4442, -84, -406, -42
1517, -561, -4456, -191, -296, -12
1520, -565, -4469, 8, -375, 67
1532, -565, -4479, 124, -376, 42
1540, -550, -4489, 10, -199, 26
1550, -547, -4498, -102, -30, 72
1544, -556, -4499, -42, 10, 173
1538, -570, -4501, 122, -142, 56
1542, -563, -4506, 127, -115, 22
1540, -558, -4507, -151, 4, -2
1536, -572, -4509, -209, 14, -42
1539, -578, -4513, -57, 52, -37
1536, -583, -4511, -63, 79, -29
1528, -590, -4503, 46, 30, -40
1528, -584, -4493, -37, -16, -40
1529, -587, -4485, -182, 19, -38
1525, -598, -4480, -32, -43, -47
1522, -600, -4476, 138, -161, -37
1526, -597, -4474, 68, -107, -78
1526, -591, -4475, 41, -46, -101
1517, -578, -4472, 48, -65, -26
1510, -564, -4473, -6, -147, 49
1505, -557, -4479, 8, -132, 86
1499, -553, -4484, 7, -172, 20
1500, -547, -4492, 60, -165, 53
1503, -538, -4500, -72, -129, 77
1505, -546, -4509, -95, -26, 69
1502, -549, -4511, -49, -47, 30
1501, -550, -4516, 20, -53, 80
1499, -552, -4520, -55, -13, 72
1499, -553, -4519, -31, 51, 94
1500, -553, -4515, -119, 25, 35
1501, -566, -4514, -6, 36, 58
1498, -566, -4510, 97, -14, 8
1501, -566, -4509, -7, 20, 5
1497, -562, -4506, 16, 52, 58
1492, -567, -4510, 58, 29, 46
1489, -576, -4510, 191, 80, 24
1484, -555, -4501, 16, 85, -16
1479, -563, -4495, -167, 32, 19
1470, -579, -4493, 85, -5, 16
1468, -578, -4486, 103, 55, -9
1465, -585, -4471, 56, 15, -6
1470, -585, -4459, -44, -116, -49
1477, -588, -4450, -107, -151, -92
1484, -588, -4453, 16, -234, -80
1490, -584, -4462, 209, -246, -12
1495, -577, -4470, 275, -223, 30
1492, -572, -4486, 150, -164, 79
1485, -572, -4504, 151, -142, 105
1478, -575, -4519, 116, -99, 90
1471, -582, -4531, 122, -40, 103
1466, -583, -4530, 60, 6, 62
1460, -576, -4523, -24, -11, 112
1463, -586, -4518, -53, -77, 65
1464, -584, -4512, 60, -65, 21
1472, -578, -4509, -101, 1, 23
1469, -579, -4507, -144, 4, 14
1474, -588, -4506, -86, -26, -44
1482, -594, -4495, -9, 7, -112
1481, -595, -4480, 0, 40, -131
1475, -584, -4472, -44, -78, -108
1475, -582, -4473, -63, -158, -108
-4723, -1400, -503, -874, 94, -2715
-4837, -1443, -521, -1065, 85, -3523
-4916, -1491, -536, -932, -110, -4318
-4980, -1555, -560, -570, -551, -5166
-4990, -1592, -580, -258, -875, -6076
-4919, -1573, -604, -602, -1151, -7319
-4771, -1544, -638, -1690, -1174, -8142
-4493, -1529, -680, -2741, -866, -9077
-4097, -1468, -715, -3717, -183, -10530
-3716, -1381, -753, -5178, 772, -11418
-3340, -1355, -811, -6578, 1125, -10991
-2955, -1372, -881, -7243, 1360, -10623
-2642, -1412, -1012, -8282, 1505, -9563
-2356, -1554, -1251, -10070, 1487, -8151
-2015, -1873, -1590, -11084, 1600, -8467
-1704, -2185, -1948, -9937, 2594, -9386
-1435, -2407, -2270, -9645, 3804, -8909
-1202, -2593, -2559, -9662, 4600, -8716
-1006, -2741, -2805, -10094, 6128, -8584
-872, -2892, -3026, -10129, 7349, -8269
-767, -3014, -3213, -9128, 7795, -7767
-714, -3057, -3340, -8588, 8782, -7649
-646, -3090, -3471, -8610, 8950, -7170
-560, -3155, -3574, -8010, 9254, -6315
-524, -3144, -3648, -7504, 9271, -5546
-480, -3116, -3725, -8169, 9123, -4920
-411, -3101, -3787, -7966, 9231, -4220
-413, -2999, -3825, -7652, 8819, -3223
-445, -2920, -3866, -7831, 7174, -3014
-409, -2864, -3901, -8738, 5692, -3698
-365, -2773, -3912, -8784, 5291, -2845
-400, -2655, -3884, -7875, 4421, -1602
-436, -2492, -3900, -8296, 2985, -1466
-389, -2275, -3990, -9747, 3279, -655
-351, -2122, -4106, -10795, 4570, 663
-319, -2152, -4221, -9277, 5600, 1549
-290, -2196, -4270, -5686, 6519, 1539
-302, -1920, -3949, -6200, 6999, 87
-479, -1936, -2966, -6742, 7387, -2466
-569, -1800, -3084, 32, -2047, -704
-95, -1632, -3335, 1977, -6300, 618
341, -1483, -3849, 633, -284, 48
569, -1319, -4098, -526, 2502, -465
645, -1200, -4053, 573, 1914, -489
772, -1030, -3981, 1846, -692, -83
988, -920, -4054, 440, -899, 56
1110, -914, -4154, 184, 151, -116
1156, -932, -4180, 502, 196, -275
1205, -951, -4179, 726, -254, -389
1270, -917, -4188, 387, -381, -499
1324, -880, -4221, 319, -419, -334
1362, -849, -4259, 376, -436, -176
1390, -819, -4296, 241, -352, -225
1401, -788, -4340, 298, -469, -243
1433, -771, -4391, 286, -496, -206
1449, -759, -4428, 203, -150, -209
1460, -762, -4457, 157, -149, -235
1486, -774, -4469, 133, -105, -288
1501, -778, -4465, 131, 126, -207
1496, -782, -4458, 82, 114, -106
1495, -788, -4457, 220, 87, -17
1498, -785, -4448, 261, 97, 70
1506, -784, -4433, 258, 128, 178
1513, -774, -4419, 216, 67, 195
1518, -768, -4412, 167, -20, 111
1528, -758, -4411, 180, -58, 17
1526, -745, -4416, 119, -132, -25
1534, -734, -4428, 43, -154, -34
1534, -727, -4438, -46, -37, 12
1538, -732, -4438, -138, -30, 87
1533, -749, -4442, -44, -89, 130
1527, -768, -4442, 143, -142, 145
1514, -766, -4439, 112, -149, 189
1507, -763, -4444, 26, -162, 234
1505, -774, -4453, 56, -171, 238
1607, -727, -4577, -932, 1569, -458
1584, -743, -4496, -1195, 1244, -620
1563, -766, -4404, -1170, 759, -825
1544, -760, -4330, -754, 58, -827
1524, -727, -4298, -741, -499, -778
1519, -727, -4309, -406, -709, -669
1517, -701, -4330, 92, -566, -558
1515, -654, -4345, 44, -390, -360
1502, -632, -4361, -6, -373, -165
1489, -608, -4379, 183, -544, -56
1489, -588, -4405, 115, -597, -30
1499, -577, -4423, 55, -519, -41
1511, -564, -4442, -84, -406, -42
1517, -561, -4456, -191, -296, -12
1520, -565, -4469, 8, -375, 67
1532, -565, -4479, 124, -376, 42
1540, -550, -4489, 10, -199, 26
1550, -547, -4498, -102, -30, 72
1544, -556, -4499, -42, 10, 173
1538, -570, -4501, 122, -142, 56
1542, -563, -4506, 127, -115, 22
1540, -558, -4507, -151, 4, -2
1536, -572, -4509, -209, 14, -42
1539, -578, -4513, -57, 52, -37
1536, -583, -4511, -63, 79, -29
1528, -590, -4503, 46, 30, -40
1528, -584, -4493, -37, -16, -40
1529, -587, -4485, -182, 19, -38
1525, -598, -4480, -32, -43, -47
1522, -600, -4476, 138, -161, -37
1526, -597, -4474, 68, -107, -78
1526, -591, -4475, 41, -46, -101
1517, -578, -4472, 48, -65, -26
1510, -564, -4473, -6, -147, 49
1505, -557, -4479, 8, -132, 86
1499, -553, -4484, 7, -172, 20
1500, -547, -4492, 60, -165, 53
1503, -538, -4500, -72, -129, 77
1505, -546, -4509, -95, -26, 69
1502, -549, -4511, -49, -47, 30
1501, -550, -4516, 20, -53, 80
1499, -552, -4520, -55, -13, 72
1499, -553, -4519, -31, 51, 94
1500, -553, -4515, -119, 25, 35
1501, -566, -4514, -6, 36, 58
1498, -566, -4510, 97, -14, 8
1501, -566, -4509, -7, 20, 5
1497, -562, -4506, 16, 52, 58
1492, -567, -4510, 58, 29, 46
1489, -576, -4510, 191, 80, 24
1484, -555, -4501, 16, 85, -16
1479, -563, -4495, -167, 32, 19
1470, -579, -4493, 85, -5, 16
1468, -578, -4486, 103, 55, -9
1465, -585, -4471, 56, 15, -6
1470, -585, -4459, -44, -116, -49
1477, -588, -4450, -107, -151, -92
1484, -588, -4453, 16, -234, -80
1490, -584, -4462, 209, -246, -12
1495, -577, -4470, 275, -223, 30
1492, -572, -4486, 150, -164, 79
1485, -572, -4504, 151, -142, 105
1478, -575, -4519, 116, -99, 90
1471, -582, -4531, 122, -40, 103
1466, -583, -4530, 60, 6, 62
1460, -576, -4523, -24, -11, 112
1463, -586, -4518, -53, -77, 65
1464, -584, -4512, 60, -65, 21
1472, -578, -4509, -101, 1, 23
1469, -579, -4507, -144, 4, 14
1474, -588, -4506, -86, -26, -44
1482, -594, -4495, -9, 7, -112
1481, -595, -4480, 0, 40, -131
1475, -584, -4472, -44, -78, -108
1475, -582, -4473, -63, -158, -108
-4277, -1325, -434, -264, 233, -1858
-4365, -1377, -395, -706, 210, -2460
-4431, -1417, -354, -1739, -30, -3605
-4491, -1443, -319, -2419, -35, -4617
-4545, -1474, -303, -2528, -191, -5075
-4604, -1523, -324, -2431, -677, -5029
-4644, -1614, -388, -2178, -1101, -5127
-4666, -1729, -488, -1704, -1267, -5468
-4666, -1841, -608, -1001, -1263, -5802
-4613, -1911, -715, -500, -910, -6208
-4482, -1920, -799, -431, -662, -6822
-4331, -1907, -883, -937, -647, -6792
-4098, -1921, -969, -1843, -424, -6763
-3831, -2013, -1069, -2455, -32, -6848
-3527, -2136, -1161, -2571, 114, -7393
-3185, -2193, -1242, -3105, 383, -8107
-2808, -2201, -1361, -5386, 918, -8680
-2413, -2323, -1538, -7625, 1490, -8940
-1945, -2455, -1763, -8718, 2629, -9560
-1453, -2551, -2016, -9817, 3509, -9502
-1034, -2665, -2263, -10661, 5925, -9434
-716, -2832, -2490, -10301, 7539, -8801
-495, -2933, -2666, -9551, 8833, -8482
-366, -2983, -2804, -9626, 9506, -7907
-318, -3001, -2924, -10113, 9926, -7296
-282, -2993, -3021, -10914, 10251, -7021
-327, -3011, -3164, -11519, 9305, -6497
-350, -3135, -3375, -10668, 8991, -5603
-389, -3209, -3571, -9117, 9143, -4560
-421, -3225, -3694, -9395, 9666, -3824
-507, -3248, -3762, -9815, 9998, -3462
-648, -3204, -3783, -9954, 9070, -3322
-760, -3119, -3815, -10285, 6076, -3365
-809, -3052, -3870, -9877, 4653, -2608
-856, -2965, -3950, -9164, 3745, -1953
-859, -2871, -4042, -8482, 3296, -1852
-821, -2710, -4137, -7503, 3476, -1248
-757, -2521, -4217, -6776, 3973, -505
-666, -2380, -4259, -6074, 4922, 55
-591, -2090, -4105, -6041, 5822, 160
-559, -2001, -3378, -6405, 6849, -718
-865, -1579, -3242, 391, 1691, 568
-495, -1416, -3460, -1661, -6464, 707
74, -1515, -4004, -1531, 211, 779
340, -1493, -4207, -414, 4864, 140
388, -1326, -4125, 934, 3128, -44
557, -1112, -4022, 1694, 4, 1062
781, -1016, -4026, 227, 189, 588
898, -1005, -4026, 4, 395, 598
977, -1031, -4003, 40, -398, 494
1047, -1052, -4005, -289, -720, -47
1111, -1071, -4056, -397, -737, -359
1169, -1045, -4123, -349, -620, -312
1208, -1047, -4188, -150, -406, -285
1234, -992, -4243, -181, -565, -309
1268, -982, -4316, -356, -562, -307
1305, -970, -4383, -74, -412, -246
